epoch,accuracy,loss,top-5-accuracy,val_accuracy,val_loss,val_top-5-accuracy
0,0.10754717141389847,6.434015274047852,0.4367924630641937,0.1320754736661911,5.713555335998535,0.6188679337501526
1,0.1320754736661911,5.271468162536621,0.5735849142074585,0.1320754736661911,4.789213180541992,0.6264150738716125
2,0.1320754736661911,4.369067192077637,0.5943396091461182,0.1320754736661911,3.918541431427002,0.6075471639633179
3,0.1330188661813736,3.5882482528686523,0.5962263941764832,0.1320754736661911,3.2503252029418945,0.5886792540550232
4,0.13962264358997345,3.0432941913604736,0.5981131792068481,0.1320754736661911,2.8340272903442383,0.6150943636894226
5,0.1745283007621765,2.730776309967041,0.5792452692985535,0.1773584932088852,2.609110116958618,0.6188679337501526
6,0.1915094405412674,2.560657262802124,0.5924528241157532,0.21132075786590576,2.495957851409912,0.6037735939025879
7,0.18679244816303253,2.4666316509246826,0.6245282888412476,0.1924528330564499,2.4124886989593506,0.6113207340240479
8,0.18679244816303253,2.414893388748169,0.6179245114326477,0.19622641801834106,2.363990068435669,0.6377358436584473
9,0.2056603729724884,2.368856191635132,0.6320754885673523,0.21132075786590576,2.333682060241699,0.6377358436584473
10,0.19811320304870605,2.334318161010742,0.6273584961891174,0.21509434282779694,2.3038573265075684,0.6377358436584473
11,0.19622641801834106,2.3180811405181885,0.6292452812194824,0.2188679277896881,2.2849366664886475,0.6754717230796814
12,0.2037735879421234,2.298966884613037,0.6424528360366821,0.21132075786590576,2.2688217163085938,0.6867924332618713
13,0.21132075786590576,2.276841878890991,0.6622641682624817,0.2188679277896881,2.2493202686309814,0.6830188632011414
14,0.21415095031261444,2.2667858600616455,0.6575471758842468,0.2075471729040146,2.2373459339141846,0.6716980934143066
15,0.2037735879421234,2.254086971282959,0.6641509532928467,0.2339622676372528,2.21943998336792,0.6641509532928467
16,0.21226415038108826,2.2401504516601562,0.6764150857925415,0.22264151275157928,2.211918830871582,0.6754717230796814
17,0.21415095031261444,2.2289438247680664,0.6679245233535767,0.22641509771347046,2.1939992904663086,0.6754717230796814
18,0.2188679277896881,2.214163064956665,0.7075471878051758,0.21132075786590576,2.186603307723999,0.6943396329879761
19,0.24433963000774384,2.1936843395233154,0.6952829957008362,0.2490566074848175,2.1584415435791016,0.7169811129570007
20,0.22358490526676178,2.1947689056396484,0.698113203048706,0.23018868267536163,2.178513526916504,0.701886773109436
21,0.2349056601524353,2.180558443069458,0.7169811129570007,0.2490566074848175,2.1647520065307617,0.7056604027748108
22,0.2339622676372528,2.17083740234375,0.7084905505180359,0.24528302252292633,2.1329565048217773,0.6943396329879761
23,0.24056604504585266,2.148979902267456,0.7056604027748108,0.22641509771347046,2.1403629779815674,0.698113203048706
24,0.24433963000774384,2.143268346786499,0.7132075428962708,0.23018868267536163,2.13674259185791,0.7245283126831055
25,0.23207546770572662,2.134631633758545,0.7386792302131653,0.24150943756103516,2.131155014038086,0.7584905624389648
26,0.25,2.1245534420013428,0.7320754528045654,0.2490566074848175,2.1190881729125977,0.7132075428962708
27,0.2641509473323822,2.1024343967437744,0.7452830076217651,0.26037734746932983,2.067356824874878,0.7245283126831055
28,0.2660377323627472,2.0895020961761475,0.7405660152435303,0.26037734746932983,2.0689327716827393,0.7622641324996948
29,0.27547168731689453,2.0749075412750244,0.7707546949386597,0.2528301775455475,2.0521154403686523,0.7358490824699402
30,0.2660377323627472,2.0793023109436035,0.7509434223175049,0.25660377740859985,2.0612001419067383,0.7622641324996948
31,0.27547168731689453,2.063978910446167,0.7622641324996948,0.2830188572406769,2.061958074569702,0.7358490824699402
32,0.26981133222579956,2.043452024459839,0.7886792421340942,0.27547168731689453,2.027940273284912,0.7698113322257996
33,0.2801886796951294,2.016172170639038,0.7745283246040344,0.3056603670120239,1.9868965148925781,0.7471697926521301
34,0.3075471818447113,1.9868013858795166,0.7849056720733643,0.2943396270275116,1.9954798221588135,0.7622641324996948
35,0.3103773593902588,1.9787734746932983,0.7990565896034241,0.27547168731689453,1.9962602853775024,0.7622641324996948
36,0.3113207519054413,1.9905186891555786,0.7792452573776245,0.3094339668750763,1.9684393405914307,0.7849056720733643
37,0.3386792540550232,1.948522925376892,0.8084905743598938,0.27169811725616455,1.986298680305481,0.7773584723472595
38,0.3273584842681885,1.9426887035369873,0.8141509294509888,0.3132075369358063,1.9989054203033447,0.7622641324996948
39,0.31509435176849365,1.9346529245376587,0.8132075667381287,0.27547168731689453,1.9738962650299072,0.7849056720733643
40,0.34339621663093567,1.90341317653656,0.8179244995117188,0.2981131970882416,1.9737426042556763,0.7509434223175049
41,0.3518867790699005,1.8949460983276367,0.8179244995117188,0.3056603670120239,1.9393757581710815,0.7886792421340942
42,0.35849055647850037,1.8519294261932373,0.8320754766464233,0.27169811725616455,1.931841492652893,0.7735849022865295
43,0.35754716396331787,1.8428882360458374,0.8254716992378235,0.3358490467071533,1.8735133409500122,0.7773584723472595
44,0.37358489632606506,1.8051228523254395,0.845283031463623,0.324528306722641,1.869325041770935,0.7735849022865295
45,0.39245283603668213,1.7840503454208374,0.8377358317375183,0.33207547664642334,1.8390517234802246,0.8150943517684937
46,0.3943396210670471,1.7582664489746094,0.8566038012504578,0.3547169864177704,1.8772937059402466,0.7660377621650696
47,0.425471693277359,1.7143412828445435,0.8707547187805176,0.3962264060974121,1.7718801498413086,0.8150943517684937
48,0.4443396329879761,1.701640009880066,0.8660377264022827,0.37735849618911743,1.8869738578796387,0.7886792421340942
49,0.4367924630641937,1.6835873126983643,0.8858490586280823,0.35849055647850037,1.8085806369781494,0.7886792421340942
50,0.4264150857925415,1.6769766807556152,0.8830188512802124,0.350943386554718,1.8146981000900269,0.8150943517684937
51,0.4509434103965759,1.6337504386901855,0.8773584961891174,0.4075471758842468,1.7626210451126099,0.8415094614028931
52,0.48867926001548767,1.5787655115127563,0.895283043384552,0.36226415634155273,1.8512704372406006,0.8037735819816589
