epoch,accuracy,loss,top-5-accuracy,val_accuracy,val_loss,val_top-5-accuracy
38,0.33018869161605835,1.8820122480392456,0.8330188393592834,0.29056602716445923,1.961233139038086,0.7660377621650696
39,0.3424528241157532,1.9056638479232788,0.8188679218292236,0.3547169864177704,1.9398759603500366,0.7509434223175049
40,0.3820754587650299,1.846935510635376,0.845283031463623,0.35849055647850037,1.921050786972046,0.7735849022865295
41,0.3839622735977173,1.830518364906311,0.8433962464332581,0.36226415634155273,1.8516360521316528,0.7735849022865295
42,0.4000000059604645,1.7893486022949219,0.8481131792068481,0.3811320662498474,1.8388053178787231,0.8150943517684937
43,0.427358478307724,1.7630716562271118,0.8688679337501526,0.3547169864177704,1.8608812093734741,0.796226441860199
44,0.4386792480945587,1.7368372678756714,0.8566038012504578,0.37358489632606506,1.8561248779296875,0.800000011920929
45,0.4150943458080292,1.736760139465332,0.8537735939025879,0.3698113262653351,1.78167724609375,0.8075471520423889
46,0.425471693277359,1.7200411558151245,0.8688679337501526,0.34339621663093567,1.8288966417312622,0.800000011920929
47,0.44999998807907104,1.6740185022354126,0.8707547187805176,0.37358489632606506,1.7502288818359375,0.8301886916160583
48,0.4528301954269409,1.6554206609725952,0.8830188512802124,0.350943386554718,1.7840802669525146,0.7924528121948242
49,0.4698113203048706,1.6373090744018555,0.8764150738716125,0.37358489632606506,1.7695246934890747,0.8226414918899536
50,0.47924527525901794,1.591353416442871,0.8943396210670471,0.38867923617362976,1.796308994293213,0.8226414918899536
51,0.46226415038108826,1.579055666923523,0.8886792659759521,0.4264150857925415,1.6755837202072144,0.8603773713111877
52,0.49622642993927,1.5499223470687866,0.9037736058235168,0.39245283603668213,1.7316027879714966,0.8301886916160583
53,0.5009434223175049,1.522966742515564,0.9037736058235168,0.3698113262653351,1.7261213064193726,0.845283031463623
54,0.5254716873168945,1.476433515548706,0.9094339609146118,0.43396225571632385,1.667565107345581,0.849056601524353
55,0.5292452573776245,1.4478925466537476,0.9160377383232117,0.44528302550315857,1.6227635145187378,0.8188679218292236
56,0.5613207817077637,1.4121999740600586,0.9113207459449768,0.3962264060974121,1.6746779680252075,0.8339622616767883
57,0.5235849022865295,1.435511589050293,0.9037736058235168,0.44528302550315857,1.6392122507095337,0.8264151215553284
58,0.5377358198165894,1.4138290882110596,0.9235848784446716,0.43396225571632385,1.6677273511886597,0.8339622616767883
59,0.5735849142074585,1.3708231449127197,0.9226415157318115,0.4415094256401062,1.6870877742767334,0.8603773713111877
60,0.552830159664154,1.3664711713790894,0.9207547307014465,0.4264150857925415,1.623529314994812,0.849056601524353
61,0.5896226167678833,1.3221168518066406,0.9349056482315063,0.4528301954269409,1.6136571168899536,0.8566038012504578
62,0.6132075190544128,1.2592099905014038,0.9330188632011414,0.44528302550315857,1.5905481576919556,0.8603773713111877
63,0.6037735939025879,1.2365597486495972,0.9367924332618713,0.3962264060974121,1.6936514377593994,0.8867924809455872
64,0.6084905862808228,1.2301456928253174,0.9433962106704712,0.4377358555793762,1.5777212381362915,0.8754717111587524
65,0.6188679337501526,1.208604097366333,0.9283018708229065,0.49056604504585266,1.444908857345581,0.9018868207931519
66,0.6396226286888123,1.150395393371582,0.9490566253662109,0.43018868565559387,1.5678800344467163,0.9018868207931519
67,0.6254717111587524,1.1718778610229492,0.9462264180183411,0.4528301954269409,1.5984892845153809,0.8905660510063171
68,0.6726415157318115,1.0848921537399292,0.9509434103965759,0.4830188751220703,1.615049123764038,0.8867924809455872
69,0.6443396210670471,1.1286342144012451,0.9462264180183411,0.44528302550315857,1.5764302015304565,0.8830188512802124
70,0.6735848784446716,1.0652676820755005,0.949999988079071,0.47547170519828796,1.5202314853668213,0.8754717111587524
71,0.6811320781707764,1.0443310737609863,0.9575471878051758,0.5358490347862244,1.4439361095428467,0.8981131911277771
72,0.5877358317375183,1.2673290967941284,0.9188679456710815,0.4415094256401062,1.6057790517807007,0.8716981410980225
73,0.6084905862808228,1.224937081336975,0.9358490705490112,0.47924527525901794,1.566834807395935,0.852830171585083
74,0.6537736058235168,1.0590548515319824,0.9584905505180359,0.5169811248779297,1.4414451122283936,0.8905660510063171
75,0.6915094256401062,0.98832768201828,0.9584905505180359,0.5320754647254944,1.46672785282135,0.9094339609146118
76,0.6943396329879761,0.9573782682418823,0.9584905505180359,0.49056604504585266,1.4886183738708496,0.8905660510063171
77,0.7273585200309753,0.907919704914093,0.9603773355484009,0.5660377144813538,1.3368865251541138,0.9245283007621765
78,0.7433962225914001,0.8465256690979004,0.9707547426223755,0.5547170042991638,1.365799903869629,0.9056603908538818
79,0.7292453050613403,0.8867772221565247,0.9679245352745056,0.5547170042991638,1.3772408962249756,0.9283018708229065
80,0.75754714012146,0.8119609951972961,0.9773585200309753,0.5547170042991638,1.3603930473327637,0.9169811606407166
81,0.7292453050613403,0.8951539397239685,0.9669811129570007,0.5283018946647644,1.4532912969589233,0.9018868207931519
82,0.7216981053352356,0.8887547850608826,0.9745283126831055,0.5245283246040344,1.3947699069976807,0.9207547307014465
83,0.7547169923782349,0.818983256816864,0.9688678979873657,0.6188679337501526,1.3241949081420898,0.9283018708229065
84,0.7886792421340942,0.7492314577102661,0.9754716753959656,0.5471698045730591,1.3733978271484375,0.9320755004882812
85,0.7820754647254944,0.7209469079971313,0.9801886677742004,0.6000000238418579,1.3167243003845215,0.9245283007621765
86,0.7971698045730591,0.6714693903923035,0.9858490824699402,0.6000000238418579,1.2960172891616821,0.9358490705490112
87,0.7952830195426941,0.6690368056297302,0.9886792302131653,0.5735849142074585,1.2942887544631958,0.9396226406097412
88,0.7877358198165894,0.7009955048561096,0.9896226525306702,0.5735849142074585,1.325079083442688,0.9320755004882812
89,0.7943395972251892,0.6672941446304321,0.9858490824699402,0.5660377144813538,1.3630083799362183,0.9207547307014465
90,0.8377358317375183,0.5810087323188782,0.9933962225914001,0.5924528241157532,1.3116888999938965,0.9132075309753418
91,0.8283019065856934,0.5678717494010925,0.9867924451828003,0.5471698045730591,1.3362535238265991,0.9433962106704712
92,0.798113226890564,0.6327423453330994,0.9896226525306702,0.6037735939025879,1.240334153175354,0.9396226406097412
93,0.8273584842681885,0.5683811902999878,0.9905660152435303,0.5849056839942932,1.3293284177780151,0.9509434103965759
94,0.8292452692985535,0.5808683633804321,0.9886792302131653,0.5773584842681885,1.311221957206726,0.9283018708229065
95,0.8537735939025879,0.5135502815246582,0.9896226525306702,0.5622641444206238,1.273032546043396,0.9698113203048706
96,0.8613207340240479,0.45929908752441406,0.994339644908905,0.6264150738716125,1.2515000104904175,0.9433962106704712
97,0.8839622735977173,0.45249828696250916,0.9952830076217651,0.5962263941764832,1.3927359580993652,0.9320755004882812
98,0.8396226167678833,0.47858771681785583,0.9933962225914001,0.6264150738716125,1.2710933685302734,0.9509434103965759
99,0.8537735939025879,0.4889768064022064,0.9915094375610352,0.5433962345123291,1.4590266942977905,0.9283018708229065
